                   401   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.500000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00  0.00000000000000e+00
 9.96600000000000e-01  5.82100000000000e-02
 9.93140000000000e-01  8.25410000000000e-02
 9.89610000000000e-01  1.01400000000000e-01
 9.86010000000000e-01  1.17449000000000e-01
 9.82350000000000e-01  1.31676000000000e-01
 9.78630000000000e-01  1.44614000000000e-01
 9.74840000000000e-01  1.56611000000000e-01
 9.70980000000000e-01  1.67863000000000e-01
 9.67060000000000e-01  1.78480000000000e-01
 9.63070000000000e-01  1.88590000000000e-01
 9.59020000000000e-01  1.98244000000000e-01
 9.54900000000000e-01  2.07523000000000e-01
 9.50720000000000e-01  2.16452000000000e-01
 9.46470000000000e-01  2.25088000000000e-01
 9.42160000000000e-01  2.33441000000000e-01
 9.37780000000000e-01  2.41555000000000e-01
 9.33330000000000e-01  2.49450000000000e-01
 9.28820000000000e-01  2.57125000000000e-01
 9.24250000000000e-01  2.64598000000000e-01
 9.19610000000000e-01  2.71896000000000e-01
 9.14900000000000e-01  2.79030000000000e-01
 9.10130000000000e-01  2.85995000000000e-01
 9.05290000000000e-01  2.92814000000000e-01
 9.00390000000000e-01  2.99479000000000e-01
 8.95420000000000e-01  3.06011000000000e-01
 8.90390000000000e-01  3.12403000000000e-01
 8.85290000000000e-01  3.18672000000000e-01
 8.80130000000000e-01  3.24809000000000e-01
 8.74900000000000e-01  3.30832000000000e-01
 8.69610000000000e-01  3.36732000000000e-01
 8.64250000000000e-01  3.42523000000000e-01
 8.58820000000000e-01  3.48207000000000e-01
 8.53330000000000e-01  3.53777000000000e-01
 8.47780000000000e-01  3.59234000000000e-01
 8.42160000000000e-01  3.64591000000000e-01
 8.36470000000000e-01  3.69849000000000e-01
 8.30720000000000e-01  3.74999000000000e-01
 8.24900000000000e-01  3.80053000000000e-01
 8.19020000000000e-01  3.85002000000000e-01
 8.13070000000000e-01  3.89855000000000e-01
 8.07060000000000e-01  3.94606000000000e-01
 8.00980000000000e-01  3.99263000000000e-01
 7.94840000000000e-01  4.03818000000000e-01
 7.88630000000000e-01  4.08280000000000e-01
 7.82350000000000e-01  4.12648000000000e-01
 7.76010000000000e-01  4.16915000000000e-01
 7.69610000000000e-01  4.21082000000000e-01
 7.63140000000000e-01  4.25156000000000e-01
 7.56600000000000e-01  4.29135000000000e-01
 7.50000000000000e-01  4.33013000000000e-01
 7.43330000000000e-01  4.36796000000000e-01
 7.36670000000000e-01  4.40440000000000e-01
 7.30000000000000e-01  4.43959000000000e-01
 7.23330000000000e-01  4.47352000000000e-01
 7.16670000000000e-01  4.50615000000000e-01
 7.10000000000000e-01  4.53762000000000e-01
 7.03330000000000e-01  4.56790000000000e-01
 6.96670000000000e-01  4.59697000000000e-01
 6.90000000000000e-01  4.62493000000000e-01
 6.83330000000000e-01  4.65178000000000e-01
 6.76670000000000e-01  4.67747000000000e-01
 6.70000000000000e-01  4.70213000000000e-01
 6.63330000000000e-01  4.72571000000000e-01
 6.56670000000000e-01  4.74821000000000e-01
 6.50000000000000e-01  4.76970000000000e-01
 6.43330000000000e-01  4.79016000000000e-01
 6.36670000000000e-01  4.80959000000000e-01
 6.30000000000000e-01  4.82804000000000e-01
 6.23330000000000e-01  4.84551000000000e-01
 6.16670000000000e-01  4.86198000000000e-01
